path_A^-1,kx_A^-1,ky_A^-1,E_v_eV,E_c1_eV,E_v_local,E_c1_local
8.823843772794576212e-01,3.008896918692404165e-01,0.000000000000000000e+00,-1.469718402895638487e+00,4.637145154892603482e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.857651603341681890e-01,2.975089088145298488e-01,0.000000000000000000e+00,-1.436206200230251806e+00,4.659443162467302724e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.891459433888788677e-01,2.941281257598191701e-01,0.000000000000000000e+00,-1.403072666521534950e+00,4.681958904692089529e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.925267264435894354e-01,2.907473427051086023e-01,0.000000000000000000e+00,-1.370317801769490140e+00,4.704692381566961679e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.959075094982998921e-01,2.873665596503981456e-01,0.000000000000000000e+00,-1.337941605974117820e+00,4.727643593091919172e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.992882925530105709e-01,2.839857765956874669e-01,0.000000000000000000e+00,-1.305944079135413993e+00,4.750812539266963119e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.026690756077211386e-01,2.806049935409768992e-01,0.000000000000000000e+00,-1.274325221253382656e+00,4.774199220092092411e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.060498586624315953e-01,2.772242104862664425e-01,0.000000000000000000e+00,-1.243085032328023143e+00,4.797803635567308156e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.094306417171421630e-01,2.738434274315558747e-01,0.000000000000000000e+00,-1.212223512359333677e+00,4.821625785692609245e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.128114247718528418e-01,2.704626443768451960e-01,0.000000000000000000e+00,-1.181740661347314258e+00,4.845665670467995678e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.161922078265632985e-01,2.670818613221347393e-01,0.000000000000000000e+00,-1.151636479291967774e+00,4.869923289893469676e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.195729908812738662e-01,2.637010782674241716e-01,0.000000000000000000e+00,-1.121910966193291337e+00,4.894398643969027907e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.229537739359845450e-01,2.603202952127134928e-01,0.000000000000000000e+00,-1.092564122051285391e+00,4.919091732694674812e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.263345569906950017e-01,2.569395121580030361e-01,0.000000000000000000e+00,-1.063595946865952158e+00,4.944002556070403731e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.297153400454055694e-01,2.535587291032924684e-01,0.000000000000000000e+00,-1.035006440637288749e+00,4.969131114096220214e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.330961231001161371e-01,2.501779460485819007e-01,0.000000000000000000e+00,-1.006795603365296499e+00,4.994477406772123151e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.364769061548268159e-01,2.467971629938712219e-01,0.000000000000000000e+00,-9.789634350499742954e-01,5.020041434098112543e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.398576892095372726e-01,2.434163799391607652e-01,0.000000000000000000e+00,-9.515099356913252482e-01,5.045823196074185057e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.432384722642478403e-01,2.400355968844501975e-01,0.000000000000000000e+00,-9.244351052893462484e-01,5.071822692700344026e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.466192553189585190e-01,2.366548138297395187e-01,0.000000000000000000e+00,-8.977389438440372960e-01,5.098039923976591670e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.500000383736689757e-01,2.332740307750290620e-01,0.000000000000000000e+00,-8.714214513554010555e-01,5.124474889902921326e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.533808214283795435e-01,2.298932477203184943e-01,0.000000000000000000e+00,-8.454826278234353065e-01,5.151127590479340768e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.567616044830902222e-01,2.265124646656078156e-01,0.000000000000000000e+00,-8.199224732481393829e-01,5.177998025705843332e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.601423875378006789e-01,2.231316816108973589e-01,0.000000000000000000e+00,-7.947409876295163933e-01,5.205086195582433461e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.635231705925112466e-01,2.197508985561867911e-01,0.000000000000000000e+00,-7.699381709675636731e-01,5.232392100109107824e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.669039536472218144e-01,2.163701155014762234e-01,0.000000000000000000e+00,-7.455140232622816665e-01,5.259915739285868641e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.702847367019323821e-01,2.129893324467656557e-01,0.000000000000000000e+00,-7.214685445136708175e-01,5.287657113112714802e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.736655197566429498e-01,2.096085493920550880e-01,0.000000000000000000e+00,-6.978017347217311261e-01,5.315616221589647417e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.770463028113535175e-01,2.062277663373445202e-01,0.000000000000000000e+00,-6.745135938864623704e-01,5.343793064716665375e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.804270858660641963e-01,2.028469832826338415e-01,0.000000000000000000e+00,-6.516041220078638840e-01,5.372187642493769788e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.838078689207746530e-01,1.994662002279233848e-01,0.000000000000000000e+00,-6.290733190859378876e-01,5.400799954920959545e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.871886519754852207e-01,1.960854171732128171e-01,0.000000000000000000e+00,-6.069211851206826047e-01,5.429630001998235755e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.905694350301957884e-01,1.927046341185022493e-01,0.000000000000000000e+00,-5.851477201120978133e-01,5.458677783725596200e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.939502180849063562e-01,1.893238510637916816e-01,0.000000000000000000e+00,-5.637529240601841796e-01,5.487943300103045319e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.973310011396169239e-01,1.859430680090811139e-01,0.000000000000000000e+00,-5.427367969649419255e-01,5.517426551130578671e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000711784194327603e+00,1.825622849543704351e-01,0.000000000000000000e+00,-5.220993388263697188e-01,5.547127536808199588e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.004092567249037948e+00,1.791815018996600894e-01,0.000000000000000000e+00,-5.018405496444704461e-01,5.577046257135902518e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.007473350303748516e+00,1.758007188449495217e-01,0.000000000000000000e+00,-4.819604294192411098e-01,5.607182712113693013e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.010854133358459306e+00,1.724199357902387320e-01,0.000000000000000000e+00,-4.624589781506814878e-01,5.637536901741571072e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.014234916413169652e+00,1.690391527355283863e-01,0.000000000000000000e+00,-4.433361958387953550e-01,5.668108826019530033e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.017615699467880219e+00,1.656583696808178185e-01,0.000000000000000000e+00,-4.245920824835791585e-01,5.698898484947579890e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.020996482522591009e+00,1.622775866261070288e-01,0.000000000000000000e+00,-4.062266380850326764e-01,5.729905878525716201e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.024377265577301355e+00,1.588968035713966831e-01,0.000000000000000000e+00,-3.882398626431595723e-01,5.761131006753933415e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.027758048632011922e+00,1.555160205166861154e-01,0.000000000000000000e+00,-3.706317561579564046e-01,5.792573869632239303e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.031138831686722490e+00,1.521352374619755476e-01,0.000000000000000000e+00,-3.534023186294242835e-01,5.824234467160631645e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.034519614741433280e+00,1.487544544072647579e-01,0.000000000000000000e+00,-3.365515500575619878e-01,5.856112799339111552e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.037900397796143626e+00,1.453736713525544122e-01,0.000000000000000000e+00,-3.200794504423730702e-01,5.888208866167671252e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.041281180850854193e+00,1.419928882978438445e-01,0.000000000000000000e+00,-3.039860197838539779e-01,5.920522667646321846e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.044661963905564983e+00,1.386121052431330547e-01,0.000000000000000000e+00,-2.882712580820050441e-01,5.953054203775060005e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.048042746960275329e+00,1.352313221884227090e-01,0.000000000000000000e+00,-2.729351653368290442e-01,5.985803474553876846e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.051423530014985896e+00,1.318505391337121413e-01,0.000000000000000000e+00,-2.579777415483230918e-01,6.018770479982787913e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.054804313069696464e+00,1.284697560790015736e-01,0.000000000000000000e+00,-2.433989867164882692e-01,6.051955220061780993e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.058185096124407032e+00,1.250889730242910058e-01,0.000000000000000000e+00,-2.291989008413243545e-01,6.085357694790859417e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.061565879179117600e+00,1.217081899695804381e-01,0.000000000000000000e+00,-2.153774839228315419e-01,6.118977904170023185e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.064946662233828167e+00,1.183274069148698704e-01,0.000000000000000000e+00,-2.019347359610097203e-01,6.152815848199273407e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.068327445288538735e+00,1.149466238601593027e-01,0.000000000000000000e+00,-1.888706569558590009e-01,6.186871526878608973e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.071708228343249303e+00,1.115658408054487349e-01,0.000000000000000000e+00,-1.761852469073792726e-01,6.221144940208029883e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.075089011397959871e+00,1.081850577507381672e-01,0.000000000000000000e+00,-1.638785058155706187e-01,6.255636088187538357e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.078469794452670660e+00,1.048042746960273774e-01,0.000000000000000000e+00,-1.519504336804321787e-01,6.290344970817134396e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.081850577507381006e+00,1.014234916413170318e-01,0.000000000000000000e+00,-1.404010305019663396e-01,6.325271588096811337e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.085231360562091574e+00,9.804270858660646404e-02,0.000000000000000000e+00,-1.292302962801707700e-01,6.360415940026576953e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.088612143616802141e+00,9.466192553189589631e-02,0.000000000000000000e+00,-1.184382310150462192e-01,6.395778026606427913e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.091992926671512709e+00,9.128114247718532859e-02,0.000000000000000000e+00,-1.080248347065927150e-01,6.431357847836364217e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.095373709726223277e+00,8.790035942247476086e-02,0.000000000000000000e+00,-9.799010735481028522e-02,6.467155403716388085e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.098754492780933845e+00,8.451957636776419314e-02,0.000000000000000000e+00,-8.833404895969884651e-02,6.503170694246496186e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.102135275835644412e+00,8.113879331305362541e-02,0.000000000000000000e+00,-7.905665952125845442e-02,6.539403719426690742e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.105516058890354980e+00,7.775801025834305769e-02,0.000000000000000000e+00,-7.015793903948910892e-02,6.575854479256970642e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.108896841945065548e+00,7.437722720363248996e-02,0.000000000000000000e+00,-6.163788751439079616e-02,6.612522973737336995e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.112277624999776116e+00,7.099644414892192223e-02,0.000000000000000000e+00,-5.349650494596350225e-02,6.649409202867788693e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.115658408054486683e+00,6.761566109421135451e-02,0.000000000000000000e+00,-4.573379133420726883e-02,6.686513166648326845e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.119039191109197251e+00,6.423487803950078678e-02,0.000000000000000000e+00,-3.834974667912206814e-02,6.723834865078953671e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.122419974163907819e+00,6.085409498479021906e-02,0.000000000000000000e+00,-3.134437098070788630e-02,6.761374298159662510e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.125800757218618386e+00,5.747331193007965133e-02,0.000000000000000000e+00,-2.471766423896475107e-02,6.799131465890457804e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.129181540273328954e+00,5.409252887536908361e-02,0.000000000000000000e+00,-1.846962645389265550e-02,6.837106368271338441e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.132562323328039522e+00,5.071174582065851588e-02,0.000000000000000000e+00,-1.260025762549158573e-02,6.875299005302305533e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.135943106382750090e+00,4.733096276594794816e-02,0.000000000000000000e+00,-7.109557753761555632e-03,6.913709376983359078e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.139323889437460657e+00,4.395017971123738043e-02,0.000000000000000000e+00,-1.997526838702572138e-03,6.952337483314497968e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.142704672492171225e+00,4.056939665652681271e-02,0.000000000000000000e+00,2.735835119685385564e-03,6.991183324295722201e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.146085455546881793e+00,3.718861360181624498e-02,0.000000000000000000e+00,7.090528121402303596e-03,7.030246899927032889e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.149466238601592361e+00,3.380783054710567725e-02,0.000000000000000000e+00,1.106655216644818196e-02,7.069528210208430030e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.152847021656302928e+00,3.042704749239510953e-02,0.000000000000000000e+00,1.466390725482302759e-02,7.109027255139912516e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.156227804711013496e+00,2.704626443768454180e-02,0.000000000000000000e+00,1.788259338652683356e-02,7.148744034721479235e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.159608587765724064e+00,2.366548138297397408e-02,0.000000000000000000e+00,2.072261056155960679e-02,7.188678548953133518e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.162989370820434631e+00,2.028469832826340635e-02,0.000000000000000000e+00,2.318395877992134729e-02,7.228830797834873145e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.166370153875145199e+00,1.690391527355283863e-02,0.000000000000000000e+00,2.526663804161204119e-02,7.269200781366698116e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.169750936929855767e+00,1.352313221884227090e-02,0.000000000000000000e+00,2.697064834663170929e-02,7.309788499548609542e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.173131719984566335e+00,1.014234916413170318e-02,0.000000000000000000e+00,2.829598969498033773e-02,7.350593952380607421e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.176512503039276902e+00,6.761566109421135451e-03,0.000000000000000000e+00,2.924266208665792649e-02,7.391617139862690644e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.179893286093987470e+00,3.380783054710567725e-03,0.000000000000000000e+00,2.981066552166448252e-02,7.432858061994858101e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.183274069148698038e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-02,7.474316718777113122e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.186201913158761334e+00,2.535587291032924059e-03,1.463922005031652925e-03,2.985799914124836335e-02,7.432808576847115267e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.189129757168824630e+00,5.071174582065848119e-03,2.927844010063305850e-03,2.943199656499344286e-02,7.391419199271703766e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.192057601178887927e+00,7.606761873098773045e-03,4.391766015094959209e-03,2.872199227123525128e-02,7.350148586050889721e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.194985445188951223e+00,1.014234916413169624e-02,5.855688020126611701e-03,2.772798625997378169e-02,7.308996737184662029e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.197913289199014519e+00,1.267793645516462030e-02,7.319610025158264192e-03,2.644997853120904102e-02,7.267963652673028463e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.200841133209077816e+00,1.521352374619754609e-02,8.783532030189918419e-03,2.488796908494101540e-02,7.227049332515989022e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.203768977219141112e+00,1.774911103723047015e-02,1.024745403522157004e-02,2.304195792116971175e-02,7.186253776713541486e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.206696821229204408e+00,2.028469832826339248e-02,1.171137604025322340e-02,2.091194503989514397e-02,7.145576985265685854e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.209624665239267705e+00,2.282028561929631827e-02,1.317529804528487676e-02,1.849793044111728429e-02,7.105018958172422128e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.212552509249331001e+00,2.535587291032924059e-02,1.463922005031652838e-02,1.579991412483615354e-02,7.064579695433751416e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.215480353259394297e+00,2.789146020136216986e-02,1.610314205534818174e-02,1.281789609105174477e-02,7.024259197049672609e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.218408197269457816e+00,3.042704749239509218e-02,1.756706406037983684e-02,9.551876339764064916e-03,6.984057463020183487e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.221336041279521112e+00,3.296263478342801451e-02,1.903098606541148846e-02,6.001854870973100109e-03,6.943974493345291821e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.224263885289584408e+00,3.549822207446094030e-02,2.049490807044314009e-02,2.167831684678864224e-03,6.904010288024987618e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.227191729299647704e+00,3.803380936549386609e-02,2.195883007547479518e-02,-1.950193219118656618e-03,6.864164847059279762e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.230119573309711001e+00,4.056939665652678495e-02,2.342275208050644680e-02,-6.352219840419434660e-03,6.824438170448161589e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.233047417319774297e+00,4.310498394755971074e-02,2.488667408553809843e-02,-1.103824817922351154e-02,6.784830258191637542e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.235975261329837593e+00,4.564057123859263654e-02,2.635059609056975352e-02,-1.600827823553086643e-02,6.745341110289704289e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.238903105339900890e+00,4.817615852962555539e-02,2.781451809560140515e-02,-2.126231000934147852e-02,6.705970726742362942e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.241830949349964186e+00,5.071174582065848119e-02,2.927844010063305677e-02,-2.680034350065537557e-02,6.666719107549614609e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.244758793360027482e+00,5.324733311169140698e-02,3.074236210566470839e-02,-3.262237870947255758e-02,6.627586252711459291e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.247686637370090779e+00,5.578292040272433971e-02,3.220628411069636349e-02,-3.872841563579301760e-02,6.588572162227895879e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.250614481380154075e+00,5.831850769375725163e-02,3.367020611572801858e-02,-4.511845427961674870e-02,6.549676836098923260e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.253542325390217371e+00,6.085409498479018436e-02,3.513412812075967367e-02,-5.179249464094375088e-02,6.510900274324544768e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.256470169400280668e+00,6.338968227582310322e-02,3.659805012579132183e-02,-5.875053671977402414e-02,6.472242476904758179e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.259398013410343964e+00,6.592526956685602901e-02,3.806197213082297692e-02,-6.599258051610758236e-02,6.433703443839562386e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.262325857420407260e+00,6.846085685788895481e-02,3.952589413585462508e-02,-7.351862602994443940e-02,6.395283175128961828e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.265253701430470556e+00,7.099644414892188060e-02,4.098981614088628017e-02,-8.132867326128455365e-02,6.356981670772949844e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.268181545440533853e+00,7.353203143995479252e-02,4.245373814591792833e-02,-8.942272221012791122e-02,6.318798930771533096e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.271109389450597149e+00,7.606761873098773219e-02,4.391766015094959036e-02,-9.780077287647462314e-02,6.280734955124707142e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.274037233460660445e+00,7.860320602202064411e-02,4.538158215598123851e-02,-1.064628252603245506e-01,6.242789743832475313e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.276965077470723742e+00,8.113879331305356990e-02,4.684550416101289361e-02,-1.154088793616777353e-01,6.204963296894832059e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.279892921480787038e+00,8.367438060408650957e-02,4.830942616604454870e-02,-1.246389351805343437e-01,6.167255614311784040e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.282820765490850334e+00,8.620996789511942149e-02,4.977334817107619686e-02,-1.341529927168940428e-01,6.129666696083329036e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.285748609500913631e+00,8.874555518615234728e-02,5.123727017610785195e-02,-1.439510519707571101e-01,6.092196542209463717e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.288676453510977149e+00,9.128114247718527308e-02,5.270119218113950704e-02,-1.540331129421234624e-01,6.054845152690192522e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.291604297521040445e+00,9.381672976821819887e-02,5.416511418617116214e-02,-1.643991756309930719e-01,6.017612527525513233e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.294532141531103742e+00,9.635231705925111079e-02,5.562903619120281029e-02,-1.750492400373659108e-01,5.980498666715425848e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.297459985541167038e+00,9.888790435028405046e-02,5.709295819623446538e-02,-1.859833061612420901e-01,5.943503570259930369e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.300387829551230334e+00,1.014234916413169624e-01,5.855688020126611354e-02,-1.972013740026214990e-01,5.906627238159027904e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.303315673561293631e+00,1.039590789323499020e-01,6.002080220629776863e-02,-2.087034435615042760e-01,5.869869670412717344e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.306243517571356927e+00,1.064946662233828140e-01,6.148472421132941679e-02,-2.204895148378902270e-01,5.833230867020999799e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.309171361581420223e+00,1.090302535144157398e-01,6.294864621636107882e-02,-2.325595878317795184e-01,5.796710827983873049e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.312099205591483519e+00,1.115658408054486794e-01,6.441256822139272697e-02,-2.449136625431720671e-01,5.760309553301335983e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.315027049601546816e+00,1.141014280964815775e-01,6.587649022642437513e-02,-2.575517389720678452e-01,5.724027042973395263e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.317954893611610112e+00,1.166370153875145033e-01,6.734041223145603716e-02,-2.704738171184669637e-01,5.687863297000049778e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.320882737621673408e+00,1.191726026785474429e-01,6.880433423648768532e-02,-2.836798969823693950e-01,5.651818315381289537e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.323810581631736705e+00,1.217081899695803687e-01,7.026825624151934735e-02,-2.971699785637750280e-01,5.615892098117127862e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.326738425641800001e+00,1.242437772606132945e-01,7.173217824655099550e-02,-3.109440618626839736e-01,5.580084645207553651e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.329666269651863297e+00,1.267793645516462064e-01,7.319610025158264366e-02,-3.250021468790961210e-01,5.544395956652575785e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.332594113661926594e+00,1.293149518426791322e-01,7.466002225661429181e-02,-3.393442336130115811e-01,5.508826032452186494e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.335521957671989890e+00,1.318505391337120580e-01,7.612394426164595385e-02,-3.539703220644303538e-01,5.473374872606390218e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.338449801682053186e+00,1.343861264247449838e-01,7.758786626667761588e-02,-3.688804122333525504e-01,5.438042477115188067e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.341377645692116483e+00,1.369217137157779096e-01,7.905178827170925016e-02,-3.840745041197777265e-01,5.402828845978576711e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.344305489702179779e+00,1.394573010068108354e-01,8.051571027674091219e-02,-3.995525977237063264e-01,5.367733979196558369e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.347233333712243075e+00,1.419928882978437612e-01,8.197963228177256034e-02,-4.153146930451382390e-01,5.332757876769133043e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.350161177722306594e+00,1.445284755888766870e-01,8.344355428680422238e-02,-4.313607900840734644e-01,5.297900538696298511e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.353089021732369668e+00,1.470640628799095850e-01,8.490747629183585665e-02,-4.476908888405116693e-01,5.263161964978056995e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.356016865742433186e+00,1.495996501709425108e-01,8.637139829686751868e-02,-4.643049893144534090e-01,5.228542155614407383e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.358944709752496482e+00,1.521352374619754644e-01,8.783532030189918072e-02,-4.812030915058984615e-01,5.194041110605350786e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.361872553762559779e+00,1.546708247530083902e-01,8.929924230693082887e-02,-4.983851954148468266e-01,5.159658829950883874e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.364800397772623075e+00,1.572064120440412882e-01,9.076316431196247703e-02,-5.158513010412981714e-01,5.125395313651012197e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.367728241782686371e+00,1.597419993350742140e-01,9.222708631699412518e-02,-5.336014083852529399e-01,5.091250561705732425e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.370656085792749668e+00,1.622775866261071398e-01,9.369100832202578721e-02,-5.516355174467109101e-01,5.057224574115044557e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.373583929802812964e+00,1.648131739171400656e-01,9.515493032705744925e-02,-5.699536282256725261e-01,5.023317350878947485e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.376511773812876260e+00,1.673487612081730191e-01,9.661885233208909740e-02,-5.885557407221373438e-01,4.989528891997444537e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.379439617822939557e+00,1.698843484992059172e-01,9.808277433712074556e-02,-6.074418549361051411e-01,4.955859197470534605e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.382367461833002853e+00,1.724199357902388430e-01,9.954669634215239371e-02,-6.266119708675761402e-01,4.922308267298214357e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.385295305843066149e+00,1.749555230812717688e-01,1.010106183471840557e-01,-6.460660885165507850e-01,4.888876101480488234e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.388223149853129446e+00,1.774911103723046946e-01,1.024745403522157039e-01,-6.658042078830284094e-01,4.855562700017354016e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.391150993863192742e+00,1.800266976633376204e-01,1.039384623572473521e-01,-6.858263289670094576e-01,4.822368062908811703e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.394078837873256038e+00,1.825622849543705462e-01,1.054023843622790141e-01,-7.061324517684939295e-01,4.789292190154861295e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.397006681883319335e+00,1.850978722454034719e-01,1.068663063673106622e-01,-7.267225762874813810e-01,4.756335081755502792e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.399934525893382631e+00,1.876334595364363977e-01,1.083302283723423243e-01,-7.475967025239722563e-01,4.723496737710739524e-01,0.000000000000000000e+00,0.000000000000000000e+00
